material_id,cif,formula,tc
1042,"# generated using pymatgen
data_Cr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43718473
_cell_length_b   2.43718473
_cell_length_c   2.43718473
_cell_angle_alpha   109.47122063
_cell_angle_beta   109.47122063
_cell_angle_gamma   109.47122063
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr
_chemical_formula_sum   Cr1
_cell_volume   11.14406032
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1
",Cr,3.552693357118437
374,"# generated using pymatgen
data_VS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.12770081
_cell_length_b   3.12770081
_cell_length_c   5.76220035
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VS2
_chemical_formula_sum   'V1 S2'
_cell_volume   48.81680941
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.00000000  1
  S  S1  1  0.66666667  0.33333333  0.25404798  1
  S  S2  1  0.33333333  0.66666667  0.74595201  1
",VS2,1.452358576373341
469,"# generated using pymatgen
data_Be2NiP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.94999702
_cell_length_b   2.94999702
_cell_length_c   4.44193464
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2NiP
_chemical_formula_sum   'Be2 Ni1 P1'
_cell_volume   38.65585801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.75000000  1
  Be  Be1  1  0.00000000  0.00000000  0.25000000  1
  Ni  Ni2  1  0.50000000  0.50000000  0.00000000  1
  P  P3  1  0.50000000  0.50000000  0.50000000  1
",Be2NiP,7.225168937323926
1043,"# generated using pymatgen
data_YVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76824191
_cell_length_b   3.76824191
_cell_length_c   3.76824191
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YVO3
_chemical_formula_sum   'Y1 V1 O3'
_cell_volume   53.50770518
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.00000000  0.50000000  0.50000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.50000000  0.50000000  0.00000000  1
",YVO3,4.5236678441641685
687,"# generated using pymatgen
data_TiSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98313455
_cell_length_b   3.98313455
_cell_length_c   6.20665605
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiSb
_chemical_formula_sum   'Ti2 Sb2'
_cell_volume   85.27824687
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.50000000  1
  Ti  Ti1  1  0.00000000  0.00000000  0.00000000  1
  Sb  Sb2  1  0.66666667  0.33333333  0.25000000  1
  Sb  Sb3  1  0.33333333  0.66666667  0.75000000  1
",Ti2Sb2,0.2768478062833678
930,"# generated using pymatgen
data_YBO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.27780599
_cell_length_b   3.27780599
_cell_length_c   4.31015829
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YBO2
_chemical_formula_sum   'Y1 B1 O2'
_cell_volume   46.30839290
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.00000000  0.43808861  1
  B  B1  1  0.50000000  0.50000000  0.96851047  1
  O  O2  1  0.50000000  0.50000000  0.65005787  1
  O  O3  1  0.00000000  0.00000000  0.95334182  1
",YBO2,6.9477236897377805
914,"# generated using pymatgen
data_ZnMoN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.89700393
_cell_length_b   2.89700393
_cell_length_c   11.40595445
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnMoN2
_chemical_formula_sum   'Zn2 Mo2 N4'
_cell_volume   82.90112702
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.33333333  0.66666667  0.33759068  1
  Zn  Zn1  1  0.66666667  0.33333333  0.83759084  1
  Mo  Mo2  1  0.33333333  0.66666667  0.10790429  1
  Mo  Mo3  1  0.66666667  0.33333333  0.60790445  1
  N  N4  1  0.66666667  0.33333333  0.00203044  1
  N  N5  1  0.66666667  0.33333333  0.22347080  1
  N  N6  1  0.33333333  0.66666667  0.50203060  1
  N  N7  1  0.33333333  0.66666667  0.72347096  1
",Zn2Mo2N4,1.6471014631124305e-10
907,"# generated using pymatgen
data_Al(CoSi)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89441459
_cell_length_b   3.89441459
_cell_length_c   4.58070544
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al(CoSi)2
_chemical_formula_sum   'Al1 Co2 Si2'
_cell_volume   60.16547698
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Co  Co1  1  0.33333333  0.66666667  0.83849885  1
  Co  Co2  1  0.66666667  0.33333333  0.16150008  1
  Si  Si3  1  0.66666667  0.33333333  0.65199045  1
  Si  Si4  1  0.33333333  0.66666667  0.34800848  1
",AlCo2Si2,5.386984745151608e-07
194,"# generated using pymatgen
data_BMo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50787984
_cell_length_b   4.50787984
_cell_length_c   3.06948152
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   139.35159562
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BMo
_chemical_formula_sum   'B2 Mo2'
_cell_volume   40.63195558
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.56016403  0.43983588  0.25000000  1
  B  B1  1  0.43983588  0.56016403  0.75000000  1
  Mo  Mo2  1  0.85532629  0.14467362  0.25000000  1
  Mo  Mo3  1  0.14467362  0.85532629  0.75000000  1
",B2Mo2,6.067713086699493
935,"# generated using pymatgen
data_B2SO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51921699
_cell_length_b   2.51921699
_cell_length_c   7.56477521
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   B2SO2
_chemical_formula_sum   'B2 S1 O2'
_cell_volume   41.57744636
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.66666667  0.33333333  0.24242062  1
  B  B1  1  0.33333333  0.66666667  0.75757999  1
  S  S2  1  0.00000000  0.00000000  0.00000000  1
  O  O3  1  0.33333333  0.66666667  0.31805861  1
  O  O4  1  0.66666667  0.33333333  0.68194200  1
",B2SO2,15.928289059864907
945,"# generated using pymatgen
data_NbAlO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98319811
_cell_length_b   3.98319811
_cell_length_c   3.98319811
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbAlO3
_chemical_formula_sum   'Nb1 Al1 O3'
_cell_volume   63.19689229
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.50000000  0.50000000  0.50000000  1
  Al  Al1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.50000000  0.50000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.50000000  0.50000000  0.00000000  1
",NbAlO3,4.337209708200645
503,"# generated using pymatgen
data_Zr3In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40915543
_cell_length_b   4.40915543
_cell_length_c   4.40915543
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr3In
_chemical_formula_sum   'Zr3 In1'
_cell_volume   85.71685453
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.50000000  0.00000000  0.50000000  1
  Zr  Zr1  1  0.00000000  0.50000000  0.50000000  1
  Zr  Zr2  1  0.50000000  0.50000000  0.00000000  1
  In  In3  1  0.00000000  0.00000000  0.00000000  1
",Zr3In,5.341248901691523
1056,"# generated using pymatgen
data_YCI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07649105
_cell_length_b   4.07649105
_cell_length_c   10.45182793
_cell_angle_alpha   93.31591843
_cell_angle_beta   93.31591843
_cell_angle_gamma   56.16339872
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YCI
_chemical_formula_sum   'Y2 C2 I2'
_cell_volume   143.95838922
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.14370325  0.14370325  0.13167955  1
  Y  Y1  1  0.85629710  0.85629710  0.86832036  1
  C  C2  1  0.57735027  0.57735027  0.96865942  1
  C  C3  1  0.42258140  0.42258140  0.03134049  1
  I  I4  1  0.17256161  0.17256161  0.66879919  1
  I  I5  1  0.82743874  0.82743874  0.33120072  1
",Y2C2I2,6.48267543738288
909,"# generated using pymatgen
data_Sc3InC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50198334
_cell_length_b   4.50198334
_cell_length_c   4.50198334
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc3InC
_chemical_formula_sum   'Sc3 In1 C1'
_cell_volume   91.24554081
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.50000000  0.00000000  0.50000000  1
  Sc  Sc1  1  0.00000000  0.50000000  0.50000000  1
  Sc  Sc2  1  0.50000000  0.50000000  0.00000000  1
  In  In3  1  0.00000000  0.00000000  0.00000000  1
  C  C4  1  0.50000000  0.50000000  0.50000000  1
",Sc3InC,0.006430940886054819
579,"# generated using pymatgen
data_RbPdBr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82026683
_cell_length_b   3.82026683
_cell_length_c   7.78385690
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbPdBr2
_chemical_formula_sum   'Rb1 Pd1 Br2'
_cell_volume   113.60102205
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.50000000  0.50000000  0.59069335  1
  Pd  Pd1  1  0.00000000  0.00000000  0.03133108  1
  Br  Br2  1  0.00000000  0.00000000  0.37263465  1
  Br  Br3  1  0.50000000  0.50000000  0.01534086  1
",RbPdBr2,1.8755460579748866
160,"# generated using pymatgen
data_MnVAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.48291714
_cell_length_b   3.48291714
_cell_length_c   6.30008533
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnVAs
_chemical_formula_sum   'Mn2 V2 As2'
_cell_volume   76.42451928
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.50000000  0.33579328  1
  Mn  Mn1  1  0.50000000  0.00000000  0.66420749  1
  V  V2  1  0.50000000  0.50000000  0.00000000  1
  V  V3  1  0.00000000  0.00000000  0.00000000  1
  As  As4  1  0.00000000  0.50000000  0.70507741  1
  As  As5  1  0.50000000  0.00000000  0.29492336  1
",Mn2V2As2,3.421936399360978
680,"# generated using pymatgen
data_TiSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.38908219
_cell_length_b   3.38908219
_cell_length_c   6.82035112
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiSe
_chemical_formula_sum   'Ti2 Se2'
_cell_volume   67.84245695
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.33333333  0.66666667  0.25000000  1
  Ti  Ti1  1  0.66666667  0.33333333  0.75000000  1
  Se  Se2  1  0.00000000  0.00000000  0.00000000  1
  Se  Se3  1  0.00000000  0.00000000  0.50000000  1
",Ti2Se2,5.665664376096012
973,"# generated using pymatgen
data_AlVFe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98676438
_cell_length_b   3.98676438
_cell_length_c   3.98676438
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlVFe2
_chemical_formula_sum   'Al1 V1 Fe2'
_cell_volume   44.80708688
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe2  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe3  1  0.75000000  0.75000000  0.75000000  1
",AlVFe2,0.000948569491057353
162,"# generated using pymatgen
data_V2InC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.98572641
_cell_length_b   2.98572641
_cell_length_c   13.42716204
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2InC
_chemical_formula_sum   'V4 In2 C2'
_cell_volume   103.66087736
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.66666667  0.33333333  0.57797326  1
  V  V1  1  0.66666667  0.33333333  0.92202685  1
  V  V2  1  0.33333333  0.66666667  0.07797323  1
  V  V3  1  0.33333333  0.66666667  0.42202681  1
  In  In4  1  0.66666667  0.33333333  0.25000000  1
  In  In5  1  0.33333333  0.66666667  0.75000000  1
  C  C6  1  0.00000000  0.00000000  0.50000000  1
  C  C7  1  0.00000000  0.00000000  0.00000000  1
",V4In2C2,0.6333917994983644
705,"# generated using pymatgen
data_BeV2Ge
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10999111
_cell_length_b   3.10999111
_cell_length_c   5.17897850
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeV2Ge
_chemical_formula_sum   'Be1 V2 Ge1'
_cell_volume   50.09131151
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.49747010  1
  V  V1  1  0.00000000  0.00000000  0.02718914  1
  V  V2  1  0.50000000  0.50000000  0.24008555  1
  Ge  Ge3  1  0.50000000  0.50000000  0.73525566  1
",BeV2Ge,3.2189477555721604
793,"# generated using pymatgen
data_Li2Cl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.42563123
_cell_length_b   3.41989957
_cell_length_c   6.12479097
_cell_angle_alpha   73.58126779
_cell_angle_beta   74.27035291
_cell_angle_gamma   60.09702883
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2Cl
_chemical_formula_sum   'Li2 Cl1'
_cell_volume   58.92906659
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25475680  0.74146557  0.75981439  1
  Li  Li1  1  0.74524323  0.25853521  0.24018650  1
  Cl  Cl2  1  0.00000000  0.50000000  0.50000000  1
",Li2Cl,1.7555385658723386
152,"# generated using pymatgen
data_Nb4C3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41376828
_cell_length_b   4.41376828
_cell_length_c   4.41376828
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nb4C3
_chemical_formula_sum   'Nb4 C3'
_cell_volume   85.98616645
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.50000000  0.00000000  1
  Nb  Nb1  1  0.00000000  0.00000000  0.50000000  1
  Nb  Nb2  1  0.50000000  0.00000000  0.00000000  1
  Nb  Nb3  1  0.50000000  0.50000000  0.50000000  1
  C  C4  1  0.50000000  0.00000000  0.50000000  1
  C  C5  1  0.50000000  0.50000000  0.00000000  1
  C  C6  1  0.00000000  0.50000000  0.50000000  1
",Nb4C3,11.505550049525816
745,"# generated using pymatgen
data_Ta3Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25958028
_cell_length_b   5.25958028
_cell_length_c   5.25958028
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta3Sn
_chemical_formula_sum   'Ta6 Sn2'
_cell_volume   145.49674044
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.25000000  0.00000000  0.50000000  1
  Ta  Ta1  1  0.75000000  0.00000000  0.50000000  1
  Ta  Ta2  1  0.00000000  0.50000000  0.25000000  1
  Ta  Ta3  1  0.00000000  0.50000000  0.75000000  1
  Ta  Ta4  1  0.50000000  0.75000000  0.00000000  1
  Ta  Ta5  1  0.50000000  0.25000000  0.00000000  1
  Sn  Sn6  1  0.00000000  0.00000000  0.00000000  1
  Sn  Sn7  1  0.50000000  0.50000000  0.50000000  1
",Ta6Sn2,5.319077770765046
